YEAR_MONTH,"REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE","CHEMICAL_SUBSTANCE_BNF_DESCR","BNF_CODE","BNF_DESCRIPTION","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST,"UNIDENTIFIED"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAALAL","Ramipril 2.5mg tablets","02: Cardiovascular System","28.",6,"168.",84,"7.14","5.78848","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","HYDE PARK SURGERY","B86025","HYDE PARK SURGERY","WOODSLEY ROAD","LEEDS","","LS6 1SG","2130","Eye Products","21300000111","Hylo-Forte 0.2% eye drops preservative free","21: Appliances","10.",15,"150.",0,"142.5","128.64942","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","HYDE PARK SURGERY","B86025","HYDE PARK SURGERY","WOODSLEY ROAD","LEEDS","","LS6 1SG","2130","Eye Products","21300000112","Hylo-Care eye drops preservative free","21: Appliances","10.",2,"20.",0,"20.6","18.59565","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","HYDE PARK SURGERY","B86025","HYDE PARK SURGERY","WOODSLEY ROAD","LEEDS","","LS6 1SG","2130","Eye Products","21300000117","Lumecare Hypromellose 0.3% eye drops","21: Appliances","20.",1,"20.",0,"3.54","3.2037","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","HYDE PARK SURGERY","B86025","HYDE PARK SURGERY","WOODSLEY ROAD","LEEDS","","LS6 1SG","2130","Eye Products","21300000117","Lumecare Hypromellose 0.3% eye drops","21: Appliances","30.",2,"60.",0,"10.62","9.59871","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","HYDE PARK SURGERY","B86025","HYDE PARK SURGERY","WOODSLEY ROAD","LEEDS","","LS6 1SG","2130","Eye Products","21300000134","Optive Fusion 0.1% eye drops","21: Appliances","10.",1,"10.",0,"7.49","6.76462","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","HYDE PARK SURGERY","B86025","HYDE PARK SURGERY","WOODSLEY ROAD","LEEDS","","LS6 1SG","2130","Eye Products","21300000178","Evolve HA 0.2% eye drops preservative free","21: Appliances","10.",1,"10.",0,"6.05","5.46646","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","HYDE PARK SURGERY","B86025","HYDE PARK SURGERY","WOODSLEY ROAD","LEEDS","","LS6 1SG","2130","Eye Products","21300000185","Hylo-Dual eye drops preservative free","21: Appliances","10.",4,"40.",0,"39.8","35.92921","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","HYDE PARK SURGERY","B86025","HYDE PARK SURGERY","WOODSLEY ROAD","LEEDS","","LS6 1SG","2130","Eye Products","21300000401","Liquifilm Tears 1.4% eye drops","21: Appliances","15.",1,"15.",0,"1.93","1.75229","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","HYDE PARK SURGERY","B86025","HYDE PARK SURGERY","WOODSLEY ROAD","LEEDS","","LS6 1SG","2130","Eye Products","21300000402","Liquifilm Tears 1.4% eye drops 0.4ml unit dose preservative free","21: Appliances","30.",1,"30.",0,"5.35","4.83541","N"
202404,"NORTH EAST AND YORKSHIRE","Y63","NHS WEST YORKSHIRE INTEGRATED CARE BOARD","QWO","NHS WEST YORKSHIRE ICB - 15F","15F00","HYDE PARK SURGERY","B86025","HYDE PARK SURGERY","WOODSLEY ROAD","LEEDS","","LS6 1SG","2130","Eye Products","21300000402","Liquifilm Tears 1.4% eye drops 0.4ml unit dose preservative free","21: Appliances","180.",1,"180.",0,"32.1","28.95048","N"
